contentId,title,description,date,url,thumb,thumbL,classNames,publisher,cluster,contentTypes,viewType,images,thumbIsGif
48872784,Dùng dao dọa chủ tiệm tạp hóa cướp 10 gói thuốc lá,"Mua nợ 1 gói thuốc lá nhưng chủ tiệm tạp hóa không bán, thanh niên này dùng dao đe dọa cướp luôn 10 gói rồi bỏ trốn.",1713424605,/dung-dao-doa-chu-tiem-tap-hoa-cuop-10-goi-thuoc-la-c48872784.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_114_48872784/c756a2567f1a9644cf0b.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_114_48872784/c756a2567f1a9644cf0b.jpg,,Báo Pháp Luật TP.HCM,Tin Liên Quan,,,,
48872875,Vì sao giá dầu không tăng dù có xung đột ở Trung Đông?,"Thị trường dầu hầu như không bị lay chuyển sau cuộc tấn công của Iran vào Israel. Kể từ ngày 8/4, giá dầu thô Brent vẫn ở mức 90 USD/thùng.",1713424560,/vi-sao-gia-dau-khong-tang-du-co-xung-dot-o-trung-dong-c48872875.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_232_48872875/a38235bfe8f301ad58e2.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_232_48872875/a38235bfe8f301ad58e2.jpg,,Tạp chí Petrotimes,Israel,,,,
48872763,Nghi phạm sát hại người phụ nữ ở Bình Dương bị bắt,"Nghi phạm sát hại người phụ nữ ở Bình Dương bị bắt khi đang trên đường lẩn trốn qua quốc lộ 1, đoạn qua thị xã Cai Lậy, tỉnh Tiền Giang.",1713424500,/nghi-pham-sat-hai-nguoi-phu-nu-o-binh-duong-bi-bat-c48872763.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_65_48872763/89045b3c86706f2e3661.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_65_48872763/89045b3c86706f2e3661.jpg,,Báo VOV,Tin Liên Quan,,,,
48872776,Voi chiến phất cờ Đông Nam Á,"U23 Thái Lan gây bất ngờ lớn khi đánh bại đội bóng được đánh giá cao là U23 Iraq. Ở trận ra quân, 'Voi chiến' chấp nhận nhường quyền kiểm soát bóng cho U23 Iraq và tổ chức phản công khi có cơ hội. Cái 'bẫy' này khiến U23 Iraq tự tin thái quá và bị dính đòn ngay ở phút 26.",1713424500,/voi-chien-phat-co-dong-nam-a-c48872776.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_173_48872776/eaafd89005dcec82b5cd.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_173_48872776/eaafd89005dcec82b5cd.jpg,,Chuyên trang Công an Đà Nẵng - Báo Công an Nhân dân,Tin Liên Quan,,,,
48872789,Ukraine yêu cầu Mỹ và phương Tây đảm bảo an ninh kiểu Israel,Người phát ngôn của Tổng thống Vladimir Zelensky nói rằng Mỹ cần bảo vệ Ukraine giống như đã làm với Israel cuối tuần trước.,1713424500,/ukraine-yeu-cau-my-va-phuong-tay-dam-bao-an-ninh-kieu-israel-c48872789.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_294_48872789/c77b1844c5082c567519.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_294_48872789/c77b1844c5082c567519.jpg,,Báo Tin Tức TTXVN,Israel,,,,
48873386,Những giọt nước nghĩa tình mùa khô hạn,"Khoan giếng hết 27 triệu đồng để trồng dưa hấu, nhưng những ngày khô hạn này, nhiều gia đình thiếu nước sạch sinh hoạt, chủ nhân giếng khoan lắp thêm máy bơm, thùng chứa nước… để phục vụ miễn phí cho bà con.",1713424500,/nhung-giot-nuoc-nghia-tinh-mua-kho-han-c48873386.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_5_48873386/02de38d2e59e0cc0558f.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_5_48873386/02de38d2e59e0cc0558f.jpg,,Báo Công An Nhân Dân,Tin Liên Quan,,,,
48872774,"Bến xe, nhà ga thưa thớt khách trong dịp nghỉ lễ","Ghi nhận của PV Báo SGGP trong ngày nghỉ lễ Giỗ tổ Hùng Vương về tình hình đi lại tại khu vực bến xe, nhà ga, sân bay khá vắng vẻ.",1713424455,/ben-xe-nha-ga-thua-thot-khach-trong-dip-nghi-le-c48872774.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_17_48872774/4b40707fad33446d1d22.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_17_48872774/4b40707fad33446d1d22.jpg, is-photo,Báo Sài Gòn Giải Phóng,Bến Xe Giáp Bát,[1],,,
48872812,"Nam Tân Uyên lợi nhuận 65 tỷ đồng trong quý I/2024, gia hạn thời gian tổ chức ĐHĐCĐ","Trong quý I/2024, Nam Tân Uyên ghi nhận lợi nhuận suy giảm so với cùng kỳ 18%, về hơn 65 tỷ đồng. Doanh nghiệp vẫn chưa công bố kế hoạch kinh doanh trong năm 2024.",1713424440,/nam-tan-uyen-loi-nhuan-65-ty-dong-trong-quy-i-2024-gia-han-thoi-gian-to-chuc-dhdcd-c48872812.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_72_48872812/0760f35e2e12c74c9e03.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_72_48872812/0760f35e2e12c74c9e03.jpg,,Báo Đầu Tư,Tin Liên Quan,,,,
48872824,Hội quán bonsai Gia Lai: Nơi hội tụ và nuôi dưỡng đam mê,"Với tiêu chí 'Giao lưu-đoàn kết-phát triển', Hội quán bonsai Gia Lai không chỉ kết nối những người có chung niềm đam mê cây cảnh mà còn là nơi hội tụ nhiều tác phẩm đặc sắc để mọi người cùng thưởng lãm.",1713424440,/hoi-quan-bonsai-gia-lai-noi-hoi-tu-va-nuoi-duong-dam-me-c48872824.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_425_48872824/6826c6181b54f20aab45.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_425_48872824/6826c6181b54f20aab45.jpg,,Báo Gia Lai,Bonsai,,,,
48872828,"Khẩn trương tìm kiếm hai người mất tích do lật thuyền ở Sìn Hồ, Lai Châu","Ngày 18/4, ông Vũ Văn Cương, Phó Chủ tịch UBND huyện Sìn Hồ (Lai Châu) cho biết, chiều tối 17/4, trên địa bàn huyện có mưa lớn kèm gió lốc đã khiến hai người bị mất tích do lật thuyền tại vùng ngập thủy điện Sơn La, thuộc địa phận xã Nậm Mạ. Mưa lốc cũng gây nhiều thiệt hại về nhà ở, tài sản của nhà nước và nhân dân.",1713424440,/khan-truong-tim-kiem-hai-nguoi-mat-tich-do-lat-thuyen-o-sin-ho-lai-chau-c48872828.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_294_48872828/1a253d19e055090b5044.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_294_48872828/1a253d19e055090b5044.jpg,,Báo Tin Tức TTXVN,Sông Jhelum,,,,
48872764,"Tuyên truyền pháp luật trong trường học: Đa dạng nội dung, đổi mới hình thức","Thời gian qua, công tác tuyên truyền, phổ biến, giáo dục pháp luật (PBGDPL) trong trường học được ngành giáo dục và đào tạo (GDĐT) tỉnh chú trọng thực hiện với nhiều hình thức, nội dung đa dạng, đổi mới. Trong đó, các trường chú trọng tuyên truyền trực quan, sinh động, lựa chọn nội dung gần gũi, sát thực tế, phù hợp với học sinh.",1713424412,/tuyen-truyen-phap-luat-trong-truong-hoc-da-dang-noi-dung-doi-moi-hinh-thuc-c48872764.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_437_48872764/82c13bf9e6b50feb56a4.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_437_48872764/82c13bf9e6b50feb56a4.jpg,,Báo Lạng Sơn,Pbgdpl,,,,
48872750,Thủ phạm cướp tiệm vàng ở Hà Tĩnh khai gì?,"NLĐO) - Vướng vào nợ nần do đánh bạc và chơi bời, để có tiền trả nợ, Nguyễn Minh Toàn đã mang búa đi cướp tiệm vàng.",1713424380,/thu-pham-cuop-tiem-vang-o-ha-tinh-khai-gi-c48872750.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_15_48872750/8e016539b875512b0864.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_15_48872750/8e016539b875512b0864.jpg, is-video,Báo Người Lao Động,Kim Sơn Hiền,[2],,,
48872751,"Nam Em không thể chia tay chồng sắp cưới, lý do vì sao?",Nam Em tiết lộ lý do không thể rời xa chồng sắp cưới khi bị cộng đồng mạng khuyên chia tay.,1713424380,/nam-em-khong-the-chia-tay-chong-sap-cuoi-ly-do-vi-sao-c48872751.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_329_48872751/0511e7293a65d33b8a74.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_329_48872751/0511e7293a65d33b8a74.jpg,,Tạp chí SaoStar,Nam Em,,,,
48872757,Chờ đợi từ phố đi bộ Phan Chu Trinh,"Cuối cùng thì khu phố đi bộ trên đường Phan Chu Trinh, TP Thanh Hóa cũng dần thành hình sau 5 năm khởi động. Nhiều hạ tầng kỹ thuật đã được thay mới trong những ngày qua, tạo nên một diện mạo hiện đại và giàu tính thẩm mỹ.",1713424380,/cho-doi-tu-pho-di-bo-phan-chu-trinh-c48872757.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_361_48872757/7449b471693d8063d92c.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_361_48872757/7449b471693d8063d92c.jpg,,Báo Thanh Hóa,Tin Liên Quan,,,,
48872766,Hàng nghìn du khách đổ xô đến Cần Thơ xem bánh xèo siêu to 3 m,Mặc dù thời tiết nắng nóng nhưng hàng nghìn du khách từ TP.HCM và các tỉnh miền Tây Nam Bộ đã đổ xô về Cần Thơ tham dự Lễ hội Bánh dân gian Nam Bộ và đặc biệt là xem các nghệ nhân trình diễn đổ chiếc bánh xèo siêu to.,1713424380,/hang-nghin-du-khach-do-xo-den-can-tho-xem-banh-xeo-sieu-to-3-m-c48872766.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_603_48872766/fa287810a55c4c02154d.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_603_48872766/fa287810a55c4c02154d.jpg, is-video is-photo,Tạp chí Du lịch TP.HCM,Quảng Trường Quận Bình Thủy,"[2, 1]",,,
48872785,Vượt lên khiếm khuyết để tỏa sáng,"Trong cuộc sống có rất nhiều người sinh ra và lớn lên khi không may bị khiếm khuyết một phần của cơ thể, dù vậy, họ không chấp nhận phó mặc cho số phận mà nỗ lực vươn lên và tỏa sáng giữa đời thường.",1713424380,/vuot-len-khiem-khuyet-de-toa-sang-c48872785.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_425_48872785/9dde5ae187ad6ef337bc.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_425_48872785/9dde5ae187ad6ef337bc.jpg,,Báo Gia Lai,Tin Liên Quan,,,,
48872853,Du khách thưởng lãm hiện vật Đông Sơn dịp giỗ tổ Hùng Vương năm 2024,"Sáng nay (18/4), tại Bảo tàng Hà Nội diễn ra sự kiện trưng bày chuyên đề 'Tiếng vọng' nhân dịp Lễ giỗ tổ Hùng Vương năm 2024 và kỷ niệm 100 năm nghiên cứu Văn hóa Đông Sơn tại Việt Nam.",1713424380,/du-khach-thuong-lam-hien-vat-dong-son-dip-gio-to-hung-vuong-nam-2024-c48872853.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_197_48872853/6eeb49d6949a7dc4248b.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_197_48872853/6eeb49d6949a7dc4248b.jpg,,Báo Công Luận,Tin Liên Quan,,,,
48873313,Trao giải các môn thể thao quần chúng tại Lễ hội Đền Hùng năm 2024,"Ngày 18/4, (tức 10/3 âm lịch), tại khu hoạt động thể thao, Khu di tích lịch sử Đền Hùng, Sở Văn hóa Thế thao và Du lịch đã tổ chức trao giải thể thao quần chúng các nội dung thi đấu môn: Bắn nỏ, Tung còn, Cờ tướng và Đẩy gậy.",1713424380,/trao-giai-cac-mon-the-thao-quan-chung-tai-le-hoi-den-hung-nam-2024-c48873313.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_444_48873313/2abbb6b46bf882a6dbe9.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_444_48873313/2abbb6b46bf882a6dbe9.jpg,,Báo Phú Thọ,Lễ Hội Đền Hùng,,,,
48872755,Sóc Trăng: lực lượng công an kịp thời cấp nước sạch miễn phí cho người dân,"Dù đang trong ngày được nghỉ lễ, nhưng Công an tỉnh Sóc Trăng vẫn chia nhau đi xuống các xã để kịp thời trao tận tay những thùng nước uống, nước sinh hoạt cho người dân huyện Trần Đề đang trong 'cơn khát'.",1713424320,/soc-trang-luc-luong-cong-an-kip-thoi-cap-nuoc-sach-mien-phi-cho-nguoi-dan-c48872755.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_11_48872755/251beb23366fdf31867e.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_11_48872755/251beb23366fdf31867e.jpg,,Báo Kinh tế & Đô thị,Công An Tỉnh Sóc Trăng,,,,
48872849,Trợ giúp pháp lý cho các đối tượng yếu thế,"Bằng nhiều hoạt động thiết thực, cụ thể, Trung tâm Trợ giúp pháp lý (TGPL) Nhà nước tỉnh Thanh Hóa (sau đây viết tắt là Trung tâm) đã thực hiện hiệu quả công tác TGPL miễn phí cho người nghèo và các đối tượng chính sách trên địa bàn tỉnh, góp phần nâng cao nhận thức của người dân, bảo đảm tốt quyền và lợi ích hợp pháp cho các đối tượng được trợ giúp.",1713424320,/tro-giup-phap-ly-cho-cac-doi-tuong-yeu-the-c48872849.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_361_48872849/82a0ce9d13d1fa8fa3c0.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_361_48872849/82a0ce9d13d1fa8fa3c0.jpg,,Báo Thanh Hóa,Trợ Giúp Pháp Lý,,,,
48872767,HLV người Thái Lan nói gì khi 'phá thành công' lối chơi của tuyển Việt Nam?,Vị HLV trưởng người Thái Lan của Futsal Myanmar Boonlert Charoenwong gọi tuyển Futsal Việt Nam là một thế lực châu Á.,1713424300,/hlv-nguoi-thai-lan-noi-gi-khi-pha-thanh-cong-loi-choi-cua-tuyen-viet-nam-c48872767.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_114_48872767/06b7f9b624facda494eb.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_114_48872767/06b7f9b624facda494eb.jpg,,Báo Pháp Luật TP.HCM,Tuyển Futsal Việt Nam,,,,
48872801,Yêu cầu giải quyết chế độ cho lao động Việt bị sát hại tại Đài Loan,"Yêu cầu công ty phái cử làm việc với chủ sử dụng lao động thanh toán đầy đủ tiền lương, bảo hiểm cho lao động Việt bị sát hại tại Đài Loan.",1713424285,/yeu-cau-giai-quyet-che-do-cho-lao-dong-viet-bi-sat-hai-tai-dai-loan-c48872801.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_114_48872801/a5ef7befa6a34ffd16b2.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_114_48872801/a5ef7befa6a34ffd16b2.jpg,,Báo Pháp Luật TP.HCM,Đài Loan,,,,
48872765,Thị trường dệt may sẽ hồi phục trong năm 2024,"Bước vào quý II/2024, các doanh nghiệp ngành dệt may đã tăng cường đầu tư công nghệ, đổi mới sản xuất, kinh doanh mang lại nhiều tín hiệu tích cực. Số lượng đơn hàng đã tăng trở lại, nhiều doanh nghiệp đã hy sinh lợi nhuận và cổ tức để chăm lo cho người lao động.",1713424260,/thi-truong-det-may-se-hoi-phuc-trong-nam-2024-c48872765.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_232_48872765/9f9d2ba5f6e91fb746f8.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_232_48872765/9f9d2ba5f6e91fb746f8.jpg,,Tạp chí Petrotimes,Doanh Nghiệp Dệt May,,,,
48872782,Con trai hai tay cầm hai dao chém mẹ ruột,"Công an tại Đắk Lắk đang lấy lời khai, làm rõ nguyên nhân vụ việc con trai cầm dao chém mẹ ruột bị thương.",1713424213,/con-trai-hai-tay-cam-hai-dao-chem-me-ruot-c48872782.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_114_48872782/8cdde6dd3b91d2cf8b80.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_114_48872782/8cdde6dd3b91d2cf8b80.jpg,,Báo Pháp Luật TP.HCM,Tin Liên Quan,,,,
48872799,Hơn 45.000 học sinh không có cơ hội vào lớp 10 công lập,"TP.HCM có khoảng 116.296 học sinh tốt nghiệp THCS. Tổng chỉ tiêu của 113 trường THPT công lập là 71.020. Như vậy, hơn 45.000 em không có cơ hội vào lớp 10 công lập.",1713424203,/hon-45-000-hoc-sinh-khong-co-co-hoi-vao-lop-10-cong-lap-c48872799.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_114_48872799/9d7247729a3e73602a2f.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_114_48872799/9d7247729a3e73602a2f.jpg,,Báo Pháp Luật TP.HCM,Tuyển Sinh,,,,
48872733,Mức lương ngành Tài chính - ngân hàng có cao?,Mức lương của nhân viên ngành Tài chính - ngân hàng luôn là vấn đề được nhiều người quan tâm.,1713424200,/muc-luong-nganh-tai-chinh-ngan-hang-co-cao-c48872733.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_83_48872733/669802a0dfec36b26ffd.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_83_48872733/669802a0dfec36b26ffd.jpg,,Báo VTC News,Tin Liên Quan,,,,
48872758,Tiện ích khi liên thông dữ liệu giấy khám sức khỏe lái xe,"Thực hiện Công văn số 7586/BYT-KCB, ngày 30/12/2022 của Bộ Y tế về việc liên thông dữ liệu giấy khám sức khỏe lái xe phục vụ Đề án Phát triển ứng dụng dữ liệu về dân cư, định danh và xác thực điện tử phục vụ chuyển đổi số quốc gia giai đoạn 2022-2025, tầm nhìn đến năm 2030, thời gian qua, ngành y tế đã chỉ đạo, hướng dẫn các cơ sở y tế trong tỉnh triển khai đồng bộ, mang lại tiện ích cho người dân và nâng cao hiệu lực, hiệu quả quản lý Nhà nước.",1713424200,/tien-ich-khi-lien-thong-du-lieu-giay-kham-suc-khoe-lai-xe-c48872758.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_361_48872758/7aa0a6987bd4928acbc5.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_361_48872758/7aa0a6987bd4928acbc5.jpg,,Báo Thanh Hóa,Giấy Phép Lái Xe,,,,
48872760,"MV 'Anh không yêu mùa xuân' - chuyện tình thơ mộng, trẻ trung","Ngày 18-4, ca sĩ Tô Ngọc Hà - Á quân chương trình 'Thần tượng bolero' 2019, ra mắt MV (video âm nhạc) 'Anh không yêu mùa xuân'. Đây là tác phẩm mới của nhạc sĩ Nguyễn Thành Trung viết riêng cho giọng hát Tô Ngọc Hà.",1713424200,/mv-anh-khong-yeu-mua-xuan-chuyen-tinh-tho-mong-tre-trung-c48872760.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_8_48872760/9ae441dc9c9075ce2c81.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_8_48872760/9ae441dc9c9075ce2c81.jpg,,Báo Hà Nội Mới,Tin Liên Quan,,,,
48872832,Loạt dự án 'chạy đua' tiến độ dịp 7/5 ở TP Điện Biên Phủ,Các dự án tại thành phố Điện Biên Phủ (tỉnh Điện Biên) những ngày này đang gấp rút hoàn thiện các hạng mục để hướng đến lễ kỷ niệm 70 năm Chiến thắng Điện Biên Phủ.,1713424200,/loat-du-an-chay-dua-tien-do-dip-7-5-o-tp-dien-bien-phu-c48872832.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_23_48872832/633fd901044ded13b45c.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_23_48872832/633fd901044ded13b45c.jpg,,Báo VietnamNet,Tin Liên Quan,,,,
48872717,Cần Thơ: tổ chức dâng hương tại đền thờ Vua Hùng,"Ngày 18/4 (tức 10/3 Âm lịch), Đảng bộ, chính quyền và Nhân dân TP Cần Thơ tổ chức nghi lễ Giỗ Tổ Hùng Vương với lòng thành kính tại Đền thờ Vua Hùng TP Cần Thơ.",1713424140,/can-tho-to-chuc-dang-huong-tai-den-tho-vua-hung-c48872717.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_11_48872717/1b84e9bd34f1ddaf84e0.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_11_48872717/1b84e9bd34f1ddaf84e0.jpg,,Báo Kinh tế & Đô thị,Đền Thờ Vua Hùng,,,,
48872761,"Mỗi ngày có 1 'khung giờ vàng' để tập thể dục: BS Nhật chia sẻ bài tập đơn giản, không tốn kém, 15 phút giúp tăng cường sức khỏe mạch máu","Ai cũng biết tập thể dục rất tốt cho sức khỏe, nhưng tập vào khung giờ nào mới là tốt nhất? Nhiều người nghĩ nên tập thể dục vào buổi sáng, nhưng thực tế lại không như vậy.",1713424140,/moi-ngay-co-1-khung-gio-vang-de-tap-the-duc-bs-nhat-chia-se-bai-tap-don-gian-khong-ton-kem-15-phut-giup-tang-cuong-suc-khoe-mach-mau-c48872761.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_101_48872761/9df647ce9a8273dc2a93.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_101_48872761/9df647ce9a8273dc2a93.jpg,,Báo Tổ Quốc,Tin Liên Quan,,,,
48872783,"Lốc xoáy làm lật thuyền trên hồ thủy điện Sơn La, 2 người mất tích","2 người mất tích khi thuyền của họ bị lốc xoáy lật chìm trên lòng hồ thủy điện Sơn La, lực lượng chức năng đang khẩn trương tìm kiếm.",1713424125,/loc-xoay-lam-lat-thuyen-tren-ho-thuy-dien-son-la-2-nguoi-mat-tich-c48872783.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_114_48872783/943af03a2d76c4289d67.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_114_48872783/943af03a2d76c4289d67.jpg,,Báo Pháp Luật TP.HCM,Tin Liên Quan,,,,
48872802,Bắt đối tượng truy nã về hành vi tổ chức sử dụng trái phép chất ma túy,"Ngày 18/4, Công an huyện Đông Anh (Hà Nội) thông tin quá trình truy bắt đối tượng truy nã về hành vi tổ chức sử dụng trái phép chất ma túy tại một chung cư cao cấp trên địa bàn.",1713424717,/bat-doi-tuong-truy-na-ve-hanh-vi-to-chuc-su-dung-trai-phep-chat-ma-tuy-c48872802.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_119_48872802/a11ed6200b6ce232bb7d.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_119_48872802/a11ed6200b6ce232bb7d.jpg,,Tạp chí Tri thức,Tin Liên Quan,,,,
48872745,"Các giải pháp siết chặt, quản lý hoạt động kinh doanh hàng đa cấp","Thời gian qua, tỉnh chỉ đạo các sở, ngành liên quan tập trung triển khai đồng bộ, chặt chẽ, góp phần ngăn chặn, quản lý hoạt động lĩnh vực hàng đa cấp. Để hiểu rõ hơn lĩnh vực Nhà nước đối với hoạt động kinh doanh hàng đa cấp, phóng viên có có cuộc trao đổi với đồng chí Phạm Phước Trãi, Phó Giám đốc Sở Công thương.",1713424080,/cac-giai-phap-siet-chat-quan-ly-hoat-dong-kinh-doanh-hang-da-cap-c48872745.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_606_48872745/44617159ac15454b1c04.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_606_48872745/44617159ac15454b1c04.jpg,,Báo Trà Vinh,Bán Hàng Đa Cấp,,,,
48872748,Thu tiền tỷ từ cà phê chất lượng cao,"Hơn 30 năm gắn bó với vùng cao nguyên đất đỏ, ông Huỳnh Đức Xuyến (320 Nguyễn Huệ, thị trấn Đak Đoa, tỉnh Gia Lai) đã trải qua bao thăng trầm cùng cây cà phê. Chính từ sự kiên trì cùng với việc chọn hướng đi phù hợp, ông đã nhận được 'quả ngọt' từ loại cây công nghiệp này.",1713424080,/thu-tien-ty-tu-ca-phe-chat-luong-cao-c48872748.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_425_48872748/f30dff352279cb279268.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_425_48872748/f30dff352279cb279268.jpg,,Báo Gia Lai,Tin Liên Quan,,,,
48872712,Áp dụng 5 bảng lương mới khi cải cách tiền lương,"Theo phản ánh của bà Trần Thị Hoàn Minh (Đà Nẵng), hiện tại lương công chức và viên chức khác nhau ở chỗ công chức ngoài hệ số lương thì có thêm 25% phụ cấp công vụ, còn viên chức không có.",1713424020,/ap-dung-5-bang-luong-moi-khi-cai-cach-tien-luong-c48872712.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_146_48872712/bcf3a3ca7e8697d8ce97.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_146_48872712/bcf3a3ca7e8697d8ce97.jpg,,Báo Chính Phủ,Nghị Quyết 27-Nq/Tw,,,,
48872720,Hấp dẫn cuộc đua xe đạp toàn quốc,"Sáng 18/4, Cuộc đua xe đạp toàn quốc tranh Cúp Truyền hình Thành phố Hồ Chí Minh lần thứ 36, năm 2024 'Non sông liền một dải' đã xuất phát chặng 14 tại Quảng trường đường Phạm Văn Đồng (TP.Quảng Ngãi). Phó Chủ tịch Thường trực phụ trách UBND tỉnh Trần Hoàng Tuấn đã đến dự và phất cờ xuất phát chặng.",1713424020,/hap-dan-cuoc-dua-xe-dap-toan-quoc-c48872720.epi,https://photo-baomoi.bmcdn.me/w250_r3x2/2024_04_18_449_48872720/f62e3317ee5b07055e4a.jpg,https://photo-baomoi.bmcdn.me/w700_r16x9/2024_04_18_449_48872720/f62e3317ee5b07055e4a.jpg, is-photo,Báo Quảng Ngãi,Petr Rikunov,[1],,,
